EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:00:00,256	00:00:02,560	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	This message comes from NPR sponsors snowfall
EDL	00:00:03,072	00:00:04,608	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	The only data warehouse
EDL	00:00:04,608	00:00:05,888	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Built for the cloud
EDL	00:00:05,888	00:00:09,216	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Unlock deep Data Insights with the instantly scalable
EDL	00:00:09,216	00:00:10,752	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Cloudbuilt data warehouse
EDL	00:00:11,264	00:00:13,568	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Start your journey towards data-driven decision
EDL	00:00:14,080	00:00:16,384	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	It's snowflake. Com NPR
EDL	00:00:18,176	00:00:19,712	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Hey it's Allie helm
EDL	00:00:19,712	00:00:22,784	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	There was big news yesterday out of my home state of Calif
EDL	00:00:23,552	00:00:27,904	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	The giant utility company at Pacific Gas and Electric or PG&E
EDL	00:00:27,904	00:00:29,952	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Filed for chapter 11
EDL	00:00:29,952	00:00:30,976	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Bankruptcy
EDL	00:00:30,976	00:00:31,488	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Action
EDL	00:00:32,000	00:00:36,608	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	PG&E is one of the nation's biggest utilities they serve about 16 million
EDL	00:00:36,608	00:00:37,376	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	People
EDL	00:00:37,376	00:00:39,168	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	And this news comes after
EDL	00:00:39,168	00:00:40,192	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	2 years of
EDL	00:00:40,704	00:00:43,008	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Really bad wildfires
EDL	00:00:43,008	00:00:44,288	| 20190130_pmoney_pmpod825_rerun-58077104-0f96-46d4-84fd-b4446800c6f8.mp3_9f20c71eb97e89d8f07d39e34fb2dfba_19761073 |	Across California
